componente_id,tamaño_componente,id_articulo,titulo,autor,año
6,46,3838,Evaluating the degree of security of a system built using security patterns,Nobukazu Yoshioka Hironori Washizaki Eduardo B. Fernandez,2018
6,46,3901,Internet Security Liberated via Software Defined Exchanges,Richard R. Brooks Geddings Barrineau Jonathan Oakley + 2 Kuang-Ching Wang,2018
6,46,4002,Quantitative security assurance metrics,Nishu Prasher Basel Katt,2018
6,46,4101,Session details: Session 3: Security and Safety Analysis,Simon Foley,2018
6,46,4104,Session details: System software and security: EMBS - embedded systems track,Marco Di Natale Li-Pin Chang,2018
6,46,4105,Session details: System software and security: OS - operating systems track,George Hamer Jaeheung Lee Bongjae Kim,2018
6,46,4106,Session details: System software and security: SEC - computer security track,Lieven Desmet Giampaolo Bella,2018
6,46,4107,Session details: System software and security: SiSoS - software-intensive systems-of-systems track,Flavio Oquendo Axel Legay Thais Vasconcelos Batista Khalil Drira,2018
6,46,4116,Software security vulnerabilities,Pete Rotella,2018
6,46,4240,5 SOFTWARE ENGINEERING,Peter J. Denning; Matti Tedre,2019
6,46,4433,Cyberspace Security and U.S.-China Relations,Xuming Qian,2019
6,46,4593,Learning Software Security in Context,Basel Katt Shao-Fang Wen,2019
6,46,4606,Managing security risks,Maritta Heisel Roman Wirtz,2019
6,46,4724,"Security - Visible, Yet Unseen?",Marie-Laure Zollinger Carine Lallemand Peter B. Roenne + 2 Verena Distler,2019
6,46,4761,Systems Engineering and Software Engineering,Richard E. Fairley,2019
6,46,4860,A Comparison Study of Available Sofware Security Ontologies,Hamid Abdul Basit Faraz Idris Khan Maham Anwar Beg Mamdouh Alenezi,2020
6,46,4910,"A study on the prevalence of human values in software engineering publications, 2015 -- 2018",Waqar Hussain Jon Whittle Arif Nurwidyantoro Davoud Mougouei Rifat Ara Shams Gillian Oliver Harsha Perera,2020
6,46,4953,Applications of AI in classical software engineering,Jonas Rebstadt Marco Barenkamp; Oliver Thomas,2020
6,46,5085,Developing Software Using Agile and Design Thinking Framework,Mahrukh Sameen Mirza; Soma Datta,2020
6,46,5398,Security by Design in Software Engineering,Mark Kreitz,2020
6,46,5485,Understanding Software Security from Design to Deployment,Matthias Galster Laurie Williams Mehdi Mirakhorli,2020
6,46,5608,AI for Security and Security for AI,Murat Kantarcioglu Cuneyt Gurcan Akcora Sagar Samtani + 2 Elisa Bertino,2021
6,46,5698,Better security through obfuscation,Chris Edwards,2021
6,46,5794,Design of Java Interactive System Pattern based on Computational Thinking,Jian Yang,2021
6,46,5940,Improvement of Learning Outcomes in Software Engineering: Active Methodologies Supported Through the Virtual Campus,Alicia García-Holgado; Andrea Vázquez-Ingelmo; Francisco J. García-Peñalvo; MªJosé Rodríguez Conde,2021
6,46,6148,SE-First: A New Approach to Software Engineering Education,Colin Maly; Suzette Person; Leen-Kiat Soh,2021
6,46,6198,Structuring a comprehensive software security course around the OWASP application security verification standard,Nusrat Zahan Val Kozarev Rui Shu Tim Menzies Laurie Williams Sarah E. Elder,2021
6,46,6840,On the Educational and Professional Implications of Integrating Mind Mapping in Software Testing,Pankaj Kamthan; Nazlie Shahmir,2022
6,46,6939,Revolutionary transformations in twentieth century: making AI-assisted software development,Binayak Parashar; Inderjeet Kaur; Anupama Sharma; Pratima Singh; Deepti Mishra,2022
6,46,7000,Sustainability is a Security Problem,Patrick Drew McDaniel,2022
6,46,7094,Voting Item: Story-work in human-centric software engineering,Austen Rainer; Catherine Menon,2022
6,46,7746,Paradigm Shift From Monolithic to Microservices,Divarshana Saxena; Biswajit Bhowmik,2023
6,46,7752,Perceptions of Practitioners on Security-Related Software Testing in a Mobile Software Development Company,Jéssyka Vilela Mariana Peixoto Diogo Santos Carla Silva Alexandre Soares,2023
6,46,776,Adopting Software Engineering Trends in AI,Dragan Djuric; Vladan Devedzic; Dragan Gasevic,2007
6,46,7848,Security Responses in Software Development,Helen Sharp Arosha Bandara Thein Tun Mark Levine + 1 Tamara Lopez,2023
6,46,8743,On the Security Blind Spots of Software Composition Analysis,Shawn Rasheed Alexander Jordan Tim White Jens Dietrich,2024
6,46,8776,Poor Security and Safety,Jonathan Grudin Ronald M. Baecker,2024
6,46,894,An Innovative Approach to Teaching an Undergraduate Software Engineering Course,Cynthia Y. Lester,2008
6,46,9509,"IDAC-Dose 2.2, an internal dosimetry software for diagnostic nuclear medicine based on the latest ICRP adult and paediatric reference computational phantoms",Keith Eckerman Martin Andersson; Sören Mattsson,2025
7,46,1030,Analyzing production modifications of a C-130 engine repair facility using simulation,Jeremy D. Jordan; Sharif H. Melouk; Paul D. Faas,2009
7,46,1086,Fuzzy Presumptive Rate of Aggregative Risk in Software Development,Huey-Ming Lee; Lily Lin,2009
7,46,110,Thinking with Numbers: An Informal Look,Mun-Bing Chow John Trinkaus,1990
7,46,1164,Small (Poly)Unsaturated Oxygen Containing Ions and Molecules: A Brief Assessment of Their Thermochemistry Based on Computational Chemistry,Karl J. Jobst Johan K. Terlouw John L. Holmes,2009
7,46,1379,"Review Essay: The Rising of the “Body, Glorified”; John D. Sykes, Jr. Flannery O'Connor, Walker Percy, and the Aesthetic of Revelation.; The Body in Flannery O'Connor's Fiction: Computational Technique and Linguistic Voice.; The Abbess of Andalusia: Flannery O'Connor's Spiritual Journey",J. Robert Baker,2010
7,46,1704,An appreciation of John Pollock's work on the computational study of argument,John Horty Henry Prakken,2012
7,46,1705,An economic and ecological perspective of ethanol production from renewable agro waste: a review,Sonia Johri Latika Bhatia; Rumana Ahmad,2012
7,46,1800,Modeling the operational risk in Iranian commercial banks: case study of a private bank,Alimohammad Kimiagari Omid Momen; Eaman Noorbakhsh,2012
7,46,1914,A novel risk-based analysis for the production system under epistemic uncertainty,Fereshteh Khalaj Mehran Khalaj; Amineh Khalaj,2013
7,46,2004,"Effects of water domains on seismic wavefields: A simulation case study at Taal volcano, Philippines",Yuta Maeda; Hiroyuki Kumagai,2013
7,46,2070,Multiple imputation using chained equations for missing data in TIMSS: a case study,Donia Smaali Bouhlila; Fethi Sellaouti,2013
7,46,2143,Transcriptome analysis of leaf and root of rice seedling to acute dehydration,Duk-Ju Hwang Jong-Seong Jeon Baek Hie Nahm Pham-Thi Minh-Thu; Yeon-Ki Kim,2013
7,46,216,Computational imagery and diagrammatic reasoning: a case study in kinematics,P. Olivier; K. Nakata,1996
7,46,2292,Fuzzy logic-based sport activity risk assessment framework optimization,Edit Tóth-Laufer,2014
7,46,2399,Research on the calculation method of information security risk assessment considering human reliability,Tingyang Gu; Luyi Li; Minyan Lu; Jiao Li,2014
7,46,2626,Fodder crop re-allocation sustainability and risk efficiency,Kheiry Hassan M Ishag,2015
7,46,2698,Optimizing sawing of boards for furniture production using CT log scanning,Magnus Fredriksson,2015
7,46,2816,18th European Symposium on Radiopharmacy and Radiopharmaceuticals,J. W. Engle C. Roy J. Griswold M. F. Nortier E. R. Birnbaum M. Brugh S. Mirzadeh K. D. John M. E. Fassbender Chuangyan Zhai Gerben M. Franssen Milos Petrik Peter Laverman Clemens Decristoforo Ait-Mohand Samia… V. Radchenko,2016
7,46,3070,Personal and related kinds of proximity driving collaborations: a multi-case study of Dutch nanotechnology researchers,Ward Ooms Claudia Werker; Marjolein C. J. Caniëls,2016
7,46,3872,High frequency audiometry in tinnitus patients with normal hearing in conventional audiometry,Hesham S. Kozou Doaa M. Elmoazen; Alaa A. Mohamed,2018
7,46,3917,Linked Rule-Premises to Optimize the Fuzzy-Based Risk Assessment,Edit Tóth-Laufer,2018
7,46,4098,Self-Organizing Cooperative Dynamics in Government Extended Enterprises,Lawrence John; Georganne Brier John; Matthew Parker; Brian J. Sauser; Jon P. Wade,2018
7,46,4353,Assessing the risk of default propagation in interconnected sectoral financial networks,Alejandro Martínez Alex Arenas Pablo Fleurquin Jordi Nin José J. Ramasco Adrià Barja; Elena Tomás,2019
7,46,4638,On the computational realization of formal ontologies: Formalizing an ontology of instantiation in spacetime using Isabelle/HOL as a case study,Thomas Bittner,2019
7,46,5023,Computational Treatments to Recover Erased Heritage: A Legacy of Slavery Case Study (CT-LoS),Lori A. Perine; Rajesh Kumar Gnanasekaran; Phillip Nicholas; Alexis Hill; Richard Marciano,2020
7,46,5162,"Fear, Anger, and Political Advertisement Engagement: A Computational Case Study of Russian-Linked Facebook and Instagram Content",Toby Hopp Chris J. Vargo,2020
7,46,5263,Meso–macro-scale computational analysis of boron nitride nanotube-reinforced aluminium and epoxy nanocomposites: A case study on crack propagation,Ankit Gupta Gaurav Arora Himanshu Pathak Ramesh G Burela Anant S Bhatnagar Srikant Padmanabhan,2020
7,46,5269,More Than Just Good Passwords? A Study on Usability and Security Perceptions of Risk-based Authentication,Markus Dürmuth Luigi Lo Iacono Stephan Wiefling,2020
7,46,5515,What risk? I don't understand. An Empirical Study on Users' Understanding of the Terms Used in Security Texts,Rongjunchen Zhang Wanlun Ma Sheng Wen Xin Xia Cecile Paris Surya Nepal Yang Xiang Tingmin Wu,2020
7,46,5595,A passenger risk assessment method based on 5G-IoT,Yifeng Huang Hao Yang Jing Li Weishi Chen; Xianfeng Lu,2021
7,46,5703,Bits Under the Mattress: Understanding Different Risk Perceptions and Security Behaviors of Crypto-Asset Users,Artemij Voskobojnikov Konstantin Beznosov Rainer Böhme Svetlana Abramova,2021
7,46,5943,In silico analysis of promoter regions and regulatory elements (motifs and CpG islands) of the genes encoding for alcohol production in Saccharomyces cerevisiaea S288C and Schizosaccharomyces pombe 972h-,Jemal Aman Beshir; Mulugeta Kebede,2021
7,46,6176,Small-scale analysis to rank municipalities requiring slow-moving landslide risk mitigation measures: the case study of the Calabria region (southern Italy),Gianfranco Nicodemo Settimio Ferlisi Luigi Borrelli Giovanni Gullà; Dario Peduto,2021
7,46,6879,Predicting subjective well-being in a high-risk sample of Russian mental health app users,Larisa Mararitsa Semen Sorokin Olessia Koltsova Polina Panicheva; Paolo Rosso,2022
7,46,6997,Surgical face masks do not impair the decoding of facial expressions of negative affect more severely in older than in younger adults,Maja Guseva Katja Wagemans Doris Pischedda John-Dylan Haynes Georg Jahn Lea Henke; Silke Anders,2022
7,46,7142,A SafeML extension for a unified risk assessment to diverse service robots,Yoshihiro Nakabo Hidetoshi Fukui Makoto Yashiro Iko Miyazawa Takeshi Sakamoto Noriaki Ando Toru Kuga Atsushi Kitamura Kenichi Ohara Takao Miyoshi; Tetsuya Kimura,2023
7,46,7834,Scalable approach for high-resolution land cover: a case study in the Mediterranean Basin,José F. Aldana-Martín María Vázquez-Pendón Cristóbal Barba-González Yaiza Jiménez Gómez Virginia García Millán Antonio Manuel Burgueño; Ismael Navas-Delgado,2023
7,46,8185,Aurora Kinase A inhibition enhances DNA damage and tumor cell death with 131I-MIBG therapy in high-risk neuroblastoma,Jessica Koach Erin Nekritz Sucheta Mukherjee Benjamin S. Braun Steven G. DuBois Nicole Nasholm Daphne Haas-Kogan Katherine K. Matthay William A. Weiss Clay Gustafson Prerna Kumar; Youngho Seo,2024
7,46,8739,Novel embeddings improve the prediction of risk perception,Rui Mata Zak Hussain; Dirk U. Wulff,2024
7,46,8866,Security Risk Assessment on Cloud: A Systematic Mapping Study,Alexandra Sheykina Fabio Palomba Andrea De Lucia Gemma Catolino + 1 Giusy Annunziata,2024
7,46,8922,Systemic risk assessment of Lithuanian second-pillar pension funds through connectedness and spillover,Audrius Kabašinskas,2024
7,46,910,"Computational Toxicology—Risk Assessment for Pharmaceutical and Environmental Chemicals Edited by Sean Ekins Publisher: Wiley-Interscience, John Wiley & Sons, Inc. 2007. 814 pages ISBN: 978-0-470-04962-4. 814 pages. Price: $140.00.",John A. Budny,2008
7,46,9193,Analysis of China's grain production from the perspective of food security and suggestions for increasing grain production,Kai Yang Xuanke Wang,2025
7,46,9484,Genetic variants of leptin receptor gene (rs1137101) and obesity risk in prakriti individuals and its pathogenicity prediction using in silico approaches,Sourav Musib Yogesh Vetriselvan Ilangovan Karthiga Artchoudane Soccalingam Melissa Shaelyn Samuel Irisappan Ganesh Manoranjani Murugan; Sambandam Ravikumar,2025
7,46,9576,Logical Reasoning with LLMs via Few-Shot Prompting and Fine-Tuning: A Case Study on Turtle Soup Puzzles,Donghao Huang; Zhaoxia Wang,2025
7,46,9595,Mitigate authentication attack risk on cancelable biometrics by leveraging attacker knowledge,Rima Ouidad Belguechi; Chistophe Rosenberger,2025
8,44,1037,Aspects of planning support for human-agent coalitions,Clauirton de Albuquerque Siebra; Natasha Correia Queiroz Lino,2009
8,44,1160,Simulation & Implementation of Shortest Path Algorithm with a Mobile Robot Using Configuration Space Approach,T. C. Manjunath; B. G. Nagaraja; Ashok Kusagur; Gopala,2009
8,44,1408,The relevance of universal metrics in relation to human aesthetic perception,Azlan Iqbal,2010
8,44,1437,A Framework for teaching electromagnetic concepts using mobile devices,Daniel R. Browne; Simon C. Pomeroy; James A. Flint,2011
8,44,1745,Computational modeling of observational learning inspired by the cortical underpinnings of human primates,Panos Trahanias Emmanouil Hourdakis,2012
8,44,1865,Using cluster-based stereotyping to foster human-robot cooperation,Alan R. Wagner,2012
8,44,192,A simple Darwinian agent of active human interface for robot-human communication,T. Aritake; F. Hara; H. Kobayashi,1995
8,44,2390,Remote control system of disaster response robot with passive sub-crawlers considering falling down avoidance,Satoshi Hasegawa Soichiro Suzuki; Masayuki Okugawa,2014
8,44,298,"On Human Beings, Computers and Representational-Computational vs Hermeneutic-Dialogical Approaches to Human Cognition and Communication",Ragnar Rommetveit,1998
8,44,3277,"Computational design of mixed-initiative human–robot teaming that considers human factors: situational awareness, workload, and workflow preferences",Anna Bair Cindy Huang Julie Shah Matthew Gombolay,2017
8,44,3570,A Design Space for Security Indicators for Behavioural Biometrics on Mobile Touchscreen Devices,Sarah Prange Daniel Buschek Florian Alt Lukas Mecke,2018
8,44,3817,Effectiveness of Physical Robot Versus Robot Simulator in Teaching Introductory Programming,Oka Kurniawan; Norman Tiong Seng Lee; Subhajit Datta; Nachamma Sockalingam; Pey Kin Leong,2018
8,44,4073,Security Audit in Mobile Apps Security Design,Marc Conrad Xiaohua Feng,2018
8,44,4182,Tool to Control Mobile Robot with Arduino and Lego using the Kinesthetic Technique,Yonatan Mamani; Manuel Ibarra; Evelin Angelino; Angel Navarro; Leonidas Asto,2018
8,44,4447,Designing child-robot interaction with Robotito,Ewelina Bakała; Jorge Visca; Gonzalo Tejera; Andrés Seré; Guillermo Amorin; Leonel Gómez-Sena,2019
8,44,4457,Development of Human Support Robot as the research platform of a domestic mobile manipulator,Koji Terada Akiyoshi Ochiai Fuminori Saito Yoshiaki Asahara Takashi Yamamoto; Kazuto Murase,2019
8,44,4462,Development of mobile sensor terminals “Portable Go” for navigation in informationally structured and unstructured environments,Akio Shigekane Kohei Matsumoto Akihiro Kawamura Yuuta Watanabe; Ryo Kurazume,2019
8,44,4525,Gables: A Roofline Model for Mobile SoCs,Mark Hill; Vijay Janapa Reddi,2019
8,44,464,Electroencephalogram-based control of a mobile robot,K. Tanaka; K. Matsunaga; N. Kanamori; S. Hori; H.O. Wang,2003
8,44,4716,Robot Analytics: What Do Human-Robot Interaction Traces Tell Us About Learning?,Jauwairia Nasir; Utku Norman; Wafa Johal; Jennifer K. Olsen; Sina Shahmoradi; Pierre Dillenbourg,2019
8,44,4765,Teaching Android Mobile Security,Valérie Viet Triem Tong Pierre Graux Guillaume Hiet Wojciech Mazurczyk Habiba Chaoui Pascal Berthomé Jean-François Lalande,2019
8,44,487,Symbolic and Sub-Symbolic Representations in Computational Models of Human Cognition: What Can be Learned from Biology?,Troy D. Kelley,2003
8,44,5095,Development of novel mobile robot with semicircular wheels,Kanta Yamamoto; Takeshi Aoki,2020
8,44,5368,Research on interaction mechanism of the elderly companion robot based on service design,Lin Liu; Xing Fang,2020
8,44,5445,The Inner Life of a Robot in Human-Robot Teaming,Antonio Chella; Francesco Lanza; Arianna Pipitone; Valeria Seidita,2020
8,44,5511,Wearable Device Equipped with Door Alert and Mobile App for Security and Supervision,Mhir John Paul Manalo Jose Mari M. Salonga + 2 Justin Daniel G. Baugbog,2020
8,44,5782,Defining A Design Space of The Auto-Mobile Office: A Computational Abstraction Hierarchy Analysis,Atefeh Katrahmani Amudha V. Kamaraj John D. Lee Mengyao Li,2021
8,44,5793,Design and implementation of a maxi-sized mobile robot (Karo) for rescue missions,Mehdi Dadvar Behzad Peykari Alireza Hosseini M. Hossein Salehzadeh Alireza H. M. Hosseini Soheil Habibian; Farshid Najafi,2021
8,44,6158,Security Smells Pervade Mobile App Servers,Marc-Andrea Tarnutzer Oscar Nierstrasz Mohammad Ghafari Pascal Gadient,2021
8,44,6896,Putting Human-Robot Interaction Research into Design Practice,Leila Takayama,2022
8,44,6911,Reflections on a Decade of Mobile Security Research,William Enck,2022
8,44,6963,Series admittance–impedance controller for more robust and stable extension of force control,Takuto Fujiki; Kenji Tahara,2022
8,44,7107,"“Dummies, Learning Modeling Made Easy”: Improving Modeling Education in Human Factors Research",Yiqi Zhang Shan Bao Heejin Jeong Myounghoon Jeon,2022
8,44,7117,4 The Post-Human Chunkiness of Computational Automation,Mario Carpo,2023
8,44,7171,A mobile robot driven by uniaxial wave locomotion mechanism,Kento Yoshida; Kenji Nagaoka,2023
8,44,7208,Age-Appropriate Robot Design: In-The-Wild Child-Robot Interaction Studies of Perseverance Styles and Robot’s Unexpected Behavior,Alicja Wróbel; Karolina Źróbek; Marie-Monique Schaper; Paulina Zguda; Bipin Indurkhya,2023
8,44,7388,"Dance, Dance, Dance With My Hands: Third-Party Human Robot-Human Interactions",Sorina-Silvia Cîrcu; Bruno Yun; Abderrahmane Kheddar; Chu-Yin Chen; Madalina Croitoru,2023
8,44,7492,Evaluating Mobile Banking Application Security Posture Using the OWASP’s MASVS Framework,Lenah Chacha Theoneste Byagutangaza Assane Gueye Trevor Henry Chiboora,2023
8,44,7557,Full-length versus truncated α-factor secretory signal sequences for expression of recombinant human insulin precursor in yeast Pichia pastoris: a comparison,Dini Nurdiani Hariyatun Hariyatun Eko Wahyu Putro Fadillah Putri Patria Nuruliawaty Utami; Wien Kusharyoto,2023
8,44,8230,Characterization of Human Trust in Robot through Multimodal Physical and Physiological Biometrics in Human-Robot Partnerships,Jesse Parron; Rui Li; Weitian Wang; Mengchu Zhou,2024
8,44,8356,"Design of Two Morphing Robot Surfaces and Results from a User Study On What People Want and Expect of Them, Towards a ""Robot-Room",Nithesh Kumar; Hsin-Ming Chao; Bruno Dantas Da Silva Tassari; Elena Sabinson; Ian D. Walker; Keith E. Green,2024
8,44,8528,From Digital Human Modeling to Human Digital Twin: Framework and Perspectives in Human Factors,Li Li Dai Li Tao Peng Xiangying Zhang Yincheng Cai Xujun Zhang Qiqi He; Renzhong Tang,2024
8,44,8708,Models of Human Behavior for Human–Robot Interaction and Automated Driving: How Accurate Do the Models of Human Behavior Need to Be?,Gustav Markkula; Mehmet Dogar,2024
8,44,9517,"Impact of 5G mmWave radiation on human tissue using skin, cornea (eye) and enamel (tooth) as study candidates",Kamoli Akinwale Amusa Sulaiman Adeniyi Adekola; Godday Biowei,2025
9,41,103,Case studies of design methodologies: a survey,J. Yang; J.W. Rozenblit,1990
9,41,1182,The Analysis of Green Design's Ethical Philosophy,Min Wu; Li Tao,2009
9,41,1329,Interpretation of parametric design,Ren Yiwei; Ren Xia,2010
9,41,1390,Study on renewal of urban historic site by computer-aided design —A case of renewal conceptual design in Taosha Alley,Liu Jia; Guo Weimin; Wang Xiaoqian,2010
9,41,1532,DMML: A Design Thinking Process Modeling Language,Jihong Liu; Minqing Zhang; Xujie Hu,2011
9,41,1739,Computational Design of a Bio Inspired Responsive Architectural Façade System,Subhajit Das Florina Dutt,2012
9,41,1740,Computational analysis and design of components of protective helmets,Michael D Gilchrist Manuel A Forero Rueda,2012
9,41,1918,A reconstruction method of the design rationale model based on design context,Jihong Liu; Hongfei Zhan,2013
9,41,1958,CEL: Modeling everywhere,Remo Lemma; Michele Lanza; Fernando Olivero,2013
9,41,2089,Process capability improvement of an engine connecting rod machining process,GVSS Sharma; P Srinivasa Rao,2013
9,41,2116,Sustainable and green manufacturing and materials design through computations,Sumitesh Das R Ganesh Narayanan,2013
9,41,2320,Investigating the Process of Process Modeling: Towards an in-Depth Understanding of How Process Models Are Created,Barbara Weber,2014
9,41,2351,Multiscale modeling for clinical translation in neuropsychiatric disease,Samuel A Neymotin William W Lytton; Cliff C Kerr,2014
9,41,2446,To design is to design oneself,Silvano Tagliagambe,2014
9,41,2542,CEL: Touching software modeling in essence,Remo Lemma; Michele Lanza; Andrea Mocci,2015
9,41,2697,Operator agency in process intervention: tampering versus application of tacit knowledge,D. J. Pons P. Van Gestel; V. Pulakanam,2015
9,41,3135,The Process of Inclusive Design,Ulrike Lucke; Thais Castro,2016
9,41,3327,Dissecting Design Effort and Drawing Effort in UML Modeling,Rodi Jolak; Eric Umuhoza; Truong Ho-Quang; Michel R. V. Chaudron; Marco Brambilla,2017
9,41,3445,Querying Similar Process Models Based on the Hungarian Algorithm,Bin Cao; Jiaxing Wang; Jing Fan; Jianwei Yin; Tianyang Dong,2017
9,41,4080,Security Verification of Third Party Design Files in Manufacturing,Norbert Wiedermann Alexander Giehl,2018
9,41,4136,Survey of How Process Modeling Works in the Bulgarian Organizations,Valentina Nikolova-Alexieva; Atanaska Teneva; Petja Yordanova,2018
9,41,4201,Transformation from manufacturing process taxonomy to repair process taxonomy: a phenetic approach,Wasim Ahmad Umair Raza; Atif Khan,2018
9,41,4233,11 Modeling,Kenneth D. Forbus,2019
9,41,4369,Business ecosystem modeling- the hybrid of system modeling and ecological modeling: an application of the smart grid,Zheng Ma,2019
9,41,5753,Computational modeling of carbon nanofibers reinforced composites: A comparative study,Hai Qing Pei-Liang Bian,2021
9,41,6073,Parametric Urban Design Thinking: Shared Patterns in Design by Algorithm and Design by Drawing,Yavuz Baver Barut Gökhan Ongun Olgu Çalışkan,2021
9,41,6191,"Source modeling and spectral analysis of the Crete tsunami of 2nd May 2020 along the Hellenic Subduction Zone, offshore Greece",Mohammad Heidarzadeh; Aditya Riadi Gusman,2021
9,41,6280,Time series modeling of road traffic accidents in Amhara Region,Kidane Alemtsega Getahun,2021
9,41,7108,“Legibility” a product of obligatory processes in parametric architectural design: A study of implications of associative modeling on design thinking in a parametric architectural design studio,Vasudha Gokhale Dhanashree Sardeshpande,2022
9,41,7157,A comparative analysis of design and analysis methods for steel connections: contrasting American and European perspectives,Ayed Eid Alluqmani Muhammad Tayyab Naqash; Qazi Umar Farooq,2023
9,41,7310,"Characterization, protein modeling, and molecular docking of factor C from Indonesian horseshoe crab (Tachypleus gigas)",Ayu Fitri Izaki Suharsono Suharsono Fatimah Fatimah Fauziyah Fauziyah Rahmi Damarani Arwansyah Arwansyah Setyanto Tri Wahyudi Siswi Sekar Sari Rozirwan Rozirwan Apon Zaenal Mustopa; Zubaidi Bachtiar,2023
9,41,754,]Formalizing effect for functional design based on Fusion and Z,Guozhong Cao; Haixia Guo; Runhua Tan,2006
9,41,7812,Research on Ideation Process and Design Productivity of ChatGPT Based on LASSO and Linkography,Jiangjie Huang; Xiaoyu Zhang; Yongchuan Tang,2023
9,41,794,Computational Modeling of Hermetic Reciprocating Compressors,M. Koçaş O. Yaşar,2007
9,41,8219,CRAFTING TOMORROW: AI IN DESIGN AND DEVELOPMENT,Bernard Marr,2024
9,41,8273,Computational Synaptic Modeling of Pitch and Duration Mismatch Negativity in First-Episode Psychosis Reveals Selective Dysfunction of the N-Methyl-D-Aspartate Receptor,R. Auksztulewicz Z. Howard R.E. Rosch J. Todd D.F Salisbury F. López-Caballero,2024
9,41,857,The Process,Jonas Löwgren; Erik Stolterman,2007
9,41,8581,Hybrid modeling design patterns,Stefan Kurz Maja Rudolph; Barbara Rakitsch,2024
9,41,873,A Design Thinking Process Model for Capturing and Formalizing Design Intents,Zhaoyang Sun; Jihong Liu,2008
9,41,961,Representing Design Intent for Computer-supported Consistency Maintenance,Jihong Liu; Zhaoyang Sun,2008
9,41,9727,"Source rupture process of the MW 6.2 earthquake in the Noto Peninsula, central Japan, on May 5, 2023",Kimiyuki Asano; Tomotaka Iwata,2025
10,41,1791,Internet of things: where to be is to trust,Guillermo Palacios-Navarro Carlos Cetina Lourdes Peñalver Raquel Lacuesta; Jaime Lloret,2012
10,41,2686,Network approach to internet bandwidth distributions,Hyunjin Seo; Stuart Thorson,2015
10,41,3078,Privacy-preserving load profile matching for tariff decisions in smart grids,Fabian Knirsch Günther Eibl Andreas Unterweger; Dominik Engel,2016
10,41,3232,Application of the holistic Data Privacy and Security Framework PaaSword,Antonia Schwichtenberg Spiros Alexakis George Moldovan Sebastian Thomas Schork,2017
10,41,3392,Internet of things security patterns,Uwe Breitenbücher Michael Falkenthal Paul Fremantle + 1 Lukas Reinfurt,2017
10,41,3468,Security and privacy on internet of things,Zejun Ren; Xiangang Liu; Runguo Ye; Tao Zhang,2017
10,41,3578,A Marauder's Map of Security and Privacy in Machine Learning,Nicolas Papernot,2018
10,41,3692,Big IoT Data Stream Analytics with Issues in Privacy and Security,Latifur Khan,2018
10,41,3757,Consumer Attitudes Towards Privacy and Security in Home Assistants,Ilaria Liccardi Nathaniel Fruchter,2018
10,41,3778,Deriving Privacy and Security Considerations for CORE,Nadine Lessio Alexis Morris,2018
10,41,4046,SIGCHI Social Impact Award Talk -- Making Privacy and Security More Usable,Lorrie Faith Cranor,2018
10,41,4162,"The Road to Privacy in IoT: Beyond Encryption and Signatures, Towards Unobservable Communication",Ralf C. Staudemeyer; Henrich C. Pöhls; Marcin Wójcik,2018
10,41,4490,Evaluating Internet Security Awareness and Practices of BulSU-SC Students,Elenita T. Capariño Mary Grace G. Hermogenes,2019
10,41,4521,Future smart energy software houses,Petri Kettunen; Niko Mäkitalo,2019
10,41,4565,"Influence of the perceived data security, credibility, trust and confidence on the usage frequency of internet services and the provision of security measures",Peter Winzer Erik Massarczyk,2019
10,41,4657,Perils of Zero-Interaction Security in the Internet of Things,Max Maass Lars Almon Alejandro Molina Matthias Hollick Mikhail Fomichev,2019
10,41,4778,The Internet Banking [in]Security Spiral,Anatoli Kalysch André Grégio Marcus Botacin,2019
10,41,4942,Analysis of the Security of Internet of Multimedia Things,Liang Qiao Houbing Song Zhihan Lv,2020
10,41,4979,Blockchain for Managing Heterogeneous Internet of Things: A Perspective Architecture,Lewis Tseng; Liwen Wong; Safa Otoum; Moayad Aloqaily; Jalel Ben Othman,2020
10,41,5161,Factoring User Experience into the Security and Privacy Design of Smart Home Devices: A Case Study,Ivan Flechais Norbert Nthala Ruba Abu-Salma Elie Tom George Chalhoub,2020
10,41,5234,Investigation into the security and privacy of iOS VPN applications,David McLuskie Ethan Bayne Jack Wilson,2020
10,41,5396,Security and Privacy in IoT Using Machine Learning and Blockchain,Xiangjian He Muhammad Ikram Muhammad Usman Saad Sajid Hashmi Muhammad Usman Nazar Waheed,2020
10,41,5483,Uncovering Practical Security and Privacy Threats for Connected Glasses with Embedded Video Cameras,Radu-Daniel Vatavu Octav Opaschi,2020
10,41,5484,"Understanding Fitness Tracker Users' Security and Privacy Knowledge, Attitudes and Behaviours",Sonia Chiasson Sandra Gabriele,2020
10,41,5508,Visualization Research of Internet Information Security in China in Recent 20 Years,Mi Shi Chunlei Liu,2020
10,41,6083,Practical Security and Privacy for Database Systems,Jennie Rogers Johes Bater Ashwin Machanavajjhala + 2 Xi He,2021
10,41,6115,Replication: Measuring User Perceptions in Smartphone Security and Privacy in Germany,Eva Gerlitz Maximilian Häring Matthew Smith Maxim Schessler,2021
10,41,6161,Security and Privacy Requirements for the Internet of Things,Omer Rana Charith Perera Nada Alhirabi,2021
10,41,6303,Understanding the Security and Privacy Advice Given to Black Lives Matter Protesters,Jamar L. Sullivan Jr. Marshini Chetty Blase Ur Maia J. Boyd,2021
